GEO_ID,NAME,DP05_0031PM,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1400000US41003000500,"Census Tract 5, Benton County, Oregon",5,82,(X),3349,3349,3249,97,100,3,3249,97,2769,82.7,63,1.9,3,0.1,0,0,0,0,0,0,0,0,321,9.6,0,0,169,5,19,0.6,21,0.6,112,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2.8,100,3,0,0,23,0.7,62,1.9,0,0,3349,3349,2869,85.7,63,1.9,26,0.8,383,11.4,15,0.4,93,2.8,3349,3349,212,6.3,140,4.2,27,0.8,0,0,45,1.3,3137,93.7,2659,79.4,54,1.6,3,0.1,321,9.6,0,0,0,0,100,3,0,0,100,3,1420,(X),2578,2578,1281,49.7,1297,50.3,3349,3349,1687,50.4,1662,49.6,101.5,(X),86,2.6,197,5.9,155,4.6,168,5,217,6.5,163,4.9,302,9,404,12.1,349,10.4,356,10.6,536,16,309,9.2,107,3.2,54.8,(X),540,16.1,2861,85.4,2809,83.9,2712,81,1191,35.6,952,28.4,2809,2809,1398,49.8,1411,50.2,99.1,(X),952,952,429,45.1,523,54.9
1400000US41003000600,"Census Tract 6, Benton County, Oregon",7.9,49.7,(X),4486,4486,4436,98.9,50,1.1,4436,98.9,4125,92,129,2.9,8,0.2,0,0,0,0,0,0,0,0,163,3.6,17,0.4,105,2.3,0,0,1,0,25,0.6,0,0,15,0.3,0,0,0,0,0,0,0,0,0,0,11,0.2,50,1.1,10,0.2,18,0.4,22,0.5,0,0,4486,4486,4175,93.1,139,3.1,26,0.6,185,4.1,0,0,11,0.2,4486,4486,594,13.2,273,6.1,6,0.1,0,0,315,7,3892,86.8,3542,79,129,2.9,8,0.2,163,3.6,0,0,0,0,50,1.1,0,0,50,1.1,2337,(X),3371,3371,1598,47.4,1773,52.6,4486,4486,2134,47.6,2352,52.4,90.7,(X),282,6.3,195,4.3,170,3.8,221,4.9,634,14.1,466,10.4,450,10,447,10,471,10.5,207,4.6,375,8.4,282,6.3,286,6.4,40.1,(X),837,18.7,3778,84.2,3649,81.3,3552,79.2,1065,23.7,943,21,3649,3649,1743,47.8,1906,52.2,91.4,(X),943,943,313,33.2,630,66.8
1400000US41003000900,"Census Tract 9, Benton County, Oregon",6.6,68.4,(X),5486,5486,5368,97.8,118,2.2,5368,97.8,4797,87.4,0,0,0,0,0,0,0,0,0,0,0,0,526,9.6,12,0.2,85,1.5,52,0.9,23,0.4,331,6,12,0.2,11,0.2,45,0.8,0,0,0,0,0,0,45,0.8,0,0,118,2.2,22,0.4,57,1,24,0.4,0,0,5486,5486,4915,89.6,22,0.4,57,1,550,10,45,0.8,15,0.3,5486,5486,185,3.4,151,2.8,0,0,0,0,34,0.6,5301,96.6,4637,84.5,0,0,0,0,526,9.6,45,0.8,0,0,93,1.7,0,0,93,1.7,2466,(X),4080,4080,1951,47.8,2129,52.2,5486,5486,2683,48.9,2803,51.1,95.7,(X),353,6.4,187,3.4,329,6,292,5.3,658,12,716,13.1,539,9.8,651,11.9,230,4.2,534,9.7,750,13.7,130,2.4,117,2.1,37.7,(X),1027,18.7,4568,83.3,4459,81.3,4249,77.5,1279,23.3,997,18.2,4459,4459,2154,48.3,2305,51.7,93.4,(X),997,997,405,40.6,592,59.4
1400000US41003001001,"Census Tract 10.01, Benton County, Oregon",10.7,75.4,(X),4164,4164,3742,89.9,422,10.1,3742,89.9,3198,76.8,188,4.5,66,1.6,16,0.4,0,0,0,0,0,0,257,6.2,27,0.6,175,4.2,16,0.4,9,0.2,7,0.2,19,0.5,4,0.1,0,0,0,0,0,0,0,0,0,0,33,0.8,422,10.1,70,1.7,230,5.5,122,2.9,0,0,4164,4164,3620,86.9,258,6.2,296,7.1,379,9.1,0,0,33,0.8,4164,4164,960,23.1,951,22.8,0,0,0,0,9,0.2,3204,76.9,2523,60.6,188,4.5,16,0.4,257,6.2,0,0,0,0,220,5.3,0,0,220,5.3,1860,(X),2734,2734,1268,46.4,1466,53.6,4164,4164,2001,48.1,2163,51.9,92.5,(X),443,10.6,137,3.3,216,5.2,171,4.1,694,16.7,819,19.7,406,9.8,428,10.3,164,3.9,193,4.6,212,5.1,182,4.4,99,2.4,28.7,(X),857,20.6,3368,80.9,3307,79.4,3044,73.1,633,15.2,493,11.8,3307,3307,1646,49.8,1661,50.2,99.1,(X),493,493,212,43,281,57
1400000US41003001002,"Census Tract 10.02, Benton County, Oregon",7,95.6,(X),3286,3286,3063,93.2,223,6.8,3063,93.2,2752,83.7,7,0.2,28,0.9,0,0,0,0,0,0,0,0,252,7.7,68,2.1,87,2.6,32,1,5,0.2,26,0.8,4,0.1,30,0.9,6,0.2,0,0,0,0,0,0,6,0.2,18,0.5,223,6.8,123,3.7,49,1.5,31,0.9,0,0,3286,3286,2975,90.5,150,4.6,97,3,283,8.6,6,0.2,18,0.5,3286,3286,87,2.6,66,2,0,0,0,0,21,0.6,3199,97.4,2705,82.3,7,0.2,7,0.2,252,7.7,6,0.2,0,0,222,6.8,0,0,222,6.8,1397,(X),2719,2719,1472,54.1,1247,45.9,3286,3286,1843,56.1,1443,43.9,127.7,(X),43,1.3,90,2.7,125,3.8,208,6.3,872,26.5,470,14.3,371,11.3,304,9.3,262,8,140,4.3,201,6.1,163,5,37,1.1,30.8,(X),391,11.9,3005,91.4,2895,88.1,2517,76.6,486,14.8,401,12.2,2895,2895,1637,56.5,1258,43.5,130.1,(X),401,401,196,48.9,205,51.1
1400000US41003001101,"Census Tract 11.01, Benton County, Oregon",20.7,75.7,(X),4078,4078,3837,94.1,241,5.9,3837,94.1,3119,76.5,42,1,13,0.3,0,0,0,0,0,0,0,0,628,15.4,70,1.7,312,7.7,0,0,44,1.1,22,0.5,55,1.3,125,3.1,10,0.2,10,0.2,0,0,0,0,0,0,25,0.6,241,5.9,58,1.4,43,1.1,89,2.2,0,0,4078,4078,3360,82.4,115,2.8,71,1.7,717,17.6,15,0.4,56,1.4,4078,4078,245,6,152,3.7,2,0,8,0.2,83,2,3833,94,2958,72.5,39,1,0,0,628,15.4,10,0.2,9,0.2,189,4.6,0,0,189,4.6,1560,(X),3431,3431,1881,54.8,1550,45.2,4078,4078,2203,54,1875,46,117.5,(X),21,0.5,69,1.7,23,0.6,839,20.6,2183,53.5,426,10.4,83,2,80,2,92,2.3,74,1.8,118,2.9,39,1,31,0.8,21.5,(X),170,4.2,3965,97.2,3908,95.8,2311,56.7,220,5.4,188,4.6,3908,3908,2140,54.8,1768,45.2,121,(X),188,188,81,43.1,107,56.9
1400000US41003001102,"Census Tract 11.02, Benton County, Oregon",22.2,84.5,(X),4523,4523,4348,96.1,175,3.9,4348,96.1,3700,81.8,1,0,5,0.1,0,0,0,0,0,0,0,0,582,12.9,11,0.2,352,7.8,18,0.4,20,0.4,28,0.6,90,2,63,1.4,43,1,43,1,0,0,0,0,0,0,17,0.4,175,3.9,1,0,30,0.7,136,3,0,0,4523,4523,3875,85.7,10,0.2,43,1,718,15.9,43,1,25,0.6,4523,4523,187,4.1,106,2.3,0,0,0,0,81,1.8,4336,95.9,3539,78.2,1,0,4,0.1,582,12.9,43,1,0,0,167,3.7,0,0,167,3.7,2173,(X),3664,3664,1725,47.1,1939,52.9,4523,4523,2213,48.9,2310,51.1,95.8,(X),70,1.5,68,1.5,75,1.7,373,8.2,2076,45.9,848,18.7,270,6,302,6.7,54,1.2,149,3.3,150,3.3,88,1.9,0,0,23,(X),251,5.5,4294,94.9,4272,94.5,3559,78.7,372,8.2,238,5.3,4272,4272,2030,47.5,2242,52.5,90.5,(X),238,238,109,45.8,129,54.2
1400000US41003010100,"Census Tract 101, Benton County, Oregon",4.9,96.8,(X),9178,9178,8992,98,186,2,8992,98,8605,93.8,0,0,109,1.2,0,0,0,0,0,0,0,0,165,1.8,14,0.2,24,0.3,15,0.2,14,0.2,43,0.5,40,0.4,15,0.2,0,0,0,0,0,0,0,0,0,0,113,1.2,186,2,0,0,125,1.4,61,0.7,0,0,9178,9178,8791,95.8,0,0,234,2.5,226,2.5,0,0,113,1.2,9178,9178,523,5.7,523,5.7,0,0,0,0,0,0,8655,94.3,8214,89.5,0,0,90,1,165,1.8,0,0,0,0,186,2,0,0,186,2,3525,(X),6980,6980,3275,46.9,3705,53.1,9178,9178,4583,49.9,4595,50.1,99.7,(X),382,4.2,639,7,633,6.9,675,7.4,441,4.8,690,7.5,1023,11.1,1501,16.4,631,6.9,613,6.7,1170,12.7,527,5.7,253,2.8,45.6,(X),2137,23.3,7429,80.9,7041,76.7,6783,73.9,2355,25.7,1950,21.2,7041,7041,3318,47.1,3723,52.9,89.1,(X),1950,1950,959,49.2,991,50.8
1400000US41003010200,"Census Tract 102, Benton County, Oregon",6.1,149.5,(X),4567,4567,4380,95.9,187,4.1,4380,95.9,4185,91.6,82,1.8,19,0.4,9,0.2,0,0,0,0,0,0,46,1,1,0,6,0.1,7,0.2,17,0.4,15,0.3,0,0,0,0,13,0.3,13,0.3,0,0,0,0,0,0,35,0.8,187,4.1,0,0,95,2.1,29,0.6,0,0,4567,4567,4372,95.7,85,1.9,129,2.8,90,2,27,0.6,69,1.5,4567,4567,106,2.3,76,1.7,0,0,0,0,30,0.7,4461,97.7,4136,90.6,82,1.8,19,0.4,46,1,13,0.3,24,0.5,141,3.1,0,0,141,3.1,1791,(X),3528,3528,1752,49.7,1776,50.3,4567,4567,2255,49.4,2312,50.6,97.5,(X),186,4.1,196,4.3,312,6.8,379,8.3,238,5.2,389,8.5,483,10.6,652,14.3,442,9.7,509,11.1,455,10,291,6.4,35,0.8,46.4,(X),968,21.2,3754,82.2,3599,78.8,3438,75.3,1057,23.1,781,17.1,3599,3599,1785,49.6,1814,50.4,98.4,(X),781,781,468,59.9,313,40.1
1400000US41003010300,"Census Tract 103, Benton County, Oregon",5,101.6,(X),3560,3560,3490,98,70,2,3490,98,3330,93.5,3,0.1,13,0.4,0,0,0,0,0,0,0,0,19,0.5,0,0,0,0,0,0,8,0.2,0,0,0,0,11,0.3,0,0,0,0,0,0,0,0,0,0,125,3.5,70,2,0,0,42,1.2,16,0.4,0,0,3560,3560,3400,95.5,3,0.1,55,1.5,35,1,8,0.2,129,3.6,3560,3560,243,6.8,131,3.7,0,0,0,0,112,3.1,3317,93.2,3185,89.5,3,0.1,13,0.4,19,0.5,0,0,27,0.8,70,2,4,0.1,66,1.9,1487,(X),2649,2649,1361,51.4,1288,48.6,3560,3560,1798,50.5,1762,49.5,102,(X),196,5.5,276,7.8,208,5.8,157,4.4,108,3,379,10.6,400,11.2,407,11.4,318,8.9,377,10.6,512,14.4,147,4.1,75,2.1,47.7,(X),788,22.1,2842,79.8,2772,77.9,2687,75.5,949,26.7,734,20.6,2772,2772,1424,51.4,1348,48.6,105.6,(X),734,734,370,50.4,364,49.6
1400000US41003010400,"Census Tract 104, Benton County, Oregon",6,110.4,(X),3923,3923,3841,97.9,82,2.1,3841,97.9,3614,92.1,4,0.1,3,0.1,0,0,0,0,0,0,0,0,30,0.8,0,0,0,0,30,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,4.8,82,2.1,16,0.4,33,0.8,8,0.2,0,0,3923,3923,3686,94,30,0.8,36,0.9,38,1,0,0,215,5.5,3923,3923,394,10,394,10,0,0,0,0,0,0,3529,90,3412,87,4,0.1,3,0.1,30,0.8,0,0,0,0,80,2,25,0.6,55,1.4,1688,(X),2800,2800,1416,50.6,1384,49.4,3923,3923,1999,51,1924,49,103.9,(X),149,3.8,250,6.4,402,10.2,199,5.1,170,4.3,248,6.3,427,10.9,574,14.6,339,8.6,357,9.1,489,12.5,195,5,124,3.2,47.8,(X),917,23.4,3070,78.3,3006,76.6,2888,73.6,996,25.4,808,20.6,3006,3006,1563,52,1443,48,108.3,(X),808,808,424,52.5,384,47.5
1400000US41003010600,"Census Tract 106, Benton County, Oregon",26.6,54,(X),5296,5296,4924,93,372,7,4924,93,4051,76.5,38,0.7,63,1.2,0,0,0,0,0,0,0,0,717,13.5,60,1.1,483,9.1,35,0.7,24,0.5,22,0.4,49,0.9,44,0.8,24,0.5,9,0.2,15,0.3,0,0,0,0,31,0.6,372,7,35,0.7,107,2,173,3.3,0,0,5296,5296,4423,83.5,85,1.6,182,3.4,911,17.2,45,0.8,68,1.3,5296,5296,431,8.1,363,6.9,12,0.2,8,0.2,48,0.9,4865,91.9,3783,71.4,38,0.7,58,1.1,702,13.3,24,0.5,9,0.2,251,4.7,16,0.3,235,4.4,2187,(X),4482,4482,2317,51.7,2165,48.3,5296,5296,2869,54.2,2427,45.8,118.2,(X),14,0.3,36,0.7,0,0,1976,37.3,1840,34.7,769,14.5,165,3.1,149,2.8,64,1.2,52,1,219,4.1,12,0.2,0,0,21,(X),80,1.5,5246,99.1,5216,98.5,2616,49.4,250,4.7,231,4.4,5216,5216,2789,53.5,2427,46.5,114.9,(X),231,231,81,35.1,150,64.9
1400000US41003010702,"Census Tract 107.02, Benton County, Oregon",8.3,53.7,(X),4234,4234,3965,93.6,269,6.4,3965,93.6,3219,76,43,1,18,0.4,0,0,0,0,0,0,0,0,601,14.2,21,0.5,341,8.1,20,0.5,27,0.6,27,0.6,69,1.6,96,2.3,54,1.3,39,0.9,0,0,15,0.4,0,0,30,0.7,269,6.4,17,0.4,105,2.5,116,2.7,0,0,4234,4234,3478,82.1,60,1.4,137,3.2,729,17.2,66,1.6,41,1,4234,4234,310,7.3,262,6.2,5,0.1,0,0,43,1,3924,92.7,3008,71,43,1,12,0.3,601,14.2,49,1.2,5,0.1,206,4.9,0,0,206,4.9,1166,(X),3568,3568,1698,47.6,1870,52.4,4234,4234,2100,49.6,2134,50.4,98.4,(X),63,1.5,59,1.4,22,0.5,1574,37.2,1557,36.8,357,8.4,136,3.2,106,2.5,68,1.6,66,1.6,129,3,29,0.7,68,1.6,20.7,(X),209,4.9,4083,96.4,4025,95.1,1915,45.2,266,6.3,226,5.3,4025,4025,2032,50.5,1993,49.5,102,(X),226,226,79,35,147,65
1400000US41003010800,"Census Tract 108, Benton County, Oregon",12.3,112.2,(X),3537,3537,3213,90.8,324,9.2,3213,90.8,2925,82.7,18,0.5,21,0.6,0,0,8,0.2,0,0,0,0,85,2.4,0,0,29,0.8,14,0.4,17,0.5,13,0.4,12,0.3,0,0,9,0.3,0,0,0,0,0,0,9,0.3,155,4.4,324,9.2,40,1.1,202,5.7,38,1.1,0,0,3537,3537,3249,91.9,58,1.6,223,6.3,123,3.5,16,0.5,192,5.4,3537,3537,486,13.7,433,12.2,0,0,10,0.3,43,1.2,3051,86.3,2796,79.1,9,0.3,21,0.6,85,2.4,9,0.3,29,0.8,102,2.9,0,0,102,2.9,1561,(X),2531,2531,1218,48.1,1313,51.9,3537,3537,1707,48.3,1830,51.7,93.3,(X),226,6.4,191,5.4,333,9.4,178,5,180,5.1,610,17.2,528,14.9,458,12.9,267,7.5,148,4.2,240,6.8,168,4.7,10,0.3,36.1,(X),865,24.5,2755,77.9,2672,75.5,2584,73.1,521,14.7,418,11.8,2672,2672,1277,47.8,1395,52.2,91.5,(X),418,418,221,52.9,197,47.1
1400000US41003010900,"Census Tract 109, Benton County, Oregon",6.1,104,(X),5089,5089,4895,96.2,194,3.8,4895,96.2,4304,84.6,22,0.4,32,0.6,0,0,0,0,0,0,0,0,485,9.5,134,2.6,203,4,7,0.1,35,0.7,30,0.6,0,0,76,1.5,19,0.4,19,0.4,0,0,0,0,0,0,33,0.6,194,3.8,36,0.7,43,0.8,63,1.2,0,0,5089,5089,4491,88.2,70,1.4,75,1.5,560,11,49,1,48,0.9,5089,5089,163,3.2,82,1.6,8,0.2,0,0,73,1.4,4926,96.8,4180,82.1,22,0.4,32,0.6,485,9.5,19,0.4,20,0.4,168,3.3,0,0,168,3.3,2190,(X),3890,3890,2176,55.9,1714,44.1,5089,5089,2913,57.2,2176,42.8,133.9,(X),206,4,241,4.7,299,5.9,280,5.5,682,13.4,647,12.7,606,11.9,505,9.9,425,8.4,335,6.6,623,12.2,156,3.1,84,1.7,39.1,(X),892,17.5,4322,84.9,4197,82.5,3914,76.9,1023,20.1,863,17,4197,4197,2392,57,1805,43,132.5,(X),863,863,440,51,423,49
1400000US41005020100,"Census Tract 201, Clackamas County, Oregon",6,82.9,(X),4130,4130,3925,95,205,5,3925,95,3547,85.9,6,0.1,0,0,0,0,0,0,0,0,0,0,196,4.7,0,0,32,0.8,28,0.7,60,1.5,65,1.6,0,0,11,0.3,0,0,0,0,0,0,0,0,0,0,176,4.3,205,5,48,1.2,60,1.5,92,2.2,0,0,4130,4130,3752,90.8,54,1.3,65,1.6,293,7.1,0,0,176,4.3,4130,4130,312,7.6,203,4.9,11,0.3,18,0.4,80,1.9,3818,92.4,3448,83.5,6,0.1,0,0,181,4.4,0,0,0,0,183,4.4,0,0,183,4.4,1860,(X),2994,2994,1334,44.6,1660,55.4,4130,4130,2038,49.3,2092,50.7,97.4,(X),191,4.6,321,7.8,341,8.3,183,4.4,59,1.4,233,5.6,562,13.6,659,16,422,10.2,402,9.7,448,10.8,221,5.4,88,2.1,48.4,(X),984,23.8,3253,78.8,3146,76.2,3072,74.4,933,22.6,757,18.3,3146,3146,1444,45.9,1702,54.1,84.8,(X),757,757,343,45.3,414,54.7
1400000US41005020200,"Census Tract 202, Clackamas County, Oregon",7.3,86.9,(X),6211,6211,6055,97.5,156,2.5,6055,97.5,5728,92.2,0,0,0,0,0,0,0,0,0,0,0,0,221,3.6,50,0.8,47,0.8,0,0,66,1.1,37,0.6,21,0.3,0,0,55,0.9,55,0.9,0,0,0,0,0,0,51,0.8,156,2.5,18,0.3,0,0,138,2.2,0,0,6211,6211,5884,94.7,18,0.3,0,0,359,5.8,55,0.9,51,0.8,6211,6211,123,2,72,1.2,51,0.8,0,0,0,0,6088,98,5711,91.9,0,0,0,0,221,3.6,0,0,0,0,156,2.5,0,0,156,2.5,3008,(X),5040,5040,2312,45.9,2728,54.1,6211,6211,2854,46,3357,54,85,(X),163,2.6,211,3.4,361,5.8,404,6.5,319,5.1,471,7.6,606,9.8,956,15.4,664,10.7,654,10.5,929,15,382,6.2,91,1.5,50.2,(X),1090,17.5,5365,86.4,5121,82.5,5072,81.7,1795,28.9,1402,22.6,5121,5121,2340,45.7,2781,54.3,84.1,(X),1402,1402,652,46.5,750,53.5
1400000US41005020302,"Census Tract 203.02, Clackamas County, Oregon",7.2,98.7,(X),4204,4204,4028,95.8,176,4.2,4028,95.8,3522,83.8,9,0.2,0,0,0,0,0,0,0,0,0,0,472,11.2,167,4,177,4.2,23,0.5,0,0,82,2,23,0.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0.6,176,4.2,0,0,31,0.7,114,2.7,0,0,4204,4204,3689,87.7,17,0.4,31,0.7,613,14.6,19,0.5,29,0.7,4204,4204,306,7.3,138,3.3,14,0.3,0,0,154,3.7,3898,92.7,3264,77.6,9,0.2,0,0,453,10.8,0,0,0,0,172,4.1,0,0,172,4.1,1808,(X),3189,3189,1656,51.9,1533,48.1,4204,4204,2130,50.7,2074,49.3,102.7,(X),197,4.7,273,6.5,169,4,253,6,258,6.1,523,12.4,585,13.9,613,14.6,348,8.3,383,9.1,361,8.6,189,4.5,52,1.2,42.5,(X),812,19.3,3516,83.6,3392,80.7,3276,77.9,832,19.8,602,14.3,3392,3392,1763,52,1629,48,108.2,(X),602,602,299,49.7,303,50.3
1400000US41005020303,"Census Tract 203.03, Clackamas County, Oregon",9.1,113.9,(X),5683,5683,5304,93.3,379,6.7,5304,93.3,4753,83.6,50,0.9,14,0.2,0,0,0,0,0,0,0,0,473,8.3,103,1.8,98,1.7,52,0.9,75,1.3,0,0,26,0.5,119,2.1,0,0,0,0,0,0,0,0,0,0,14,0.2,379,6.7,41,0.7,28,0.5,290,5.1,0,0,5683,5683,5123,90.1,100,1.8,42,0.7,772,13.6,0,0,25,0.4,5683,5683,342,6,42,0.7,0,0,0,0,300,5.3,5341,94,4466,78.6,50,0.9,14,0.2,473,8.3,0,0,0,0,338,5.9,11,0.2,327,5.8,2834,(X),4443,4443,2188,49.2,2255,50.8,5683,5683,2805,49.4,2878,50.6,97.5,(X),217,3.8,219,3.9,278,4.9,256,4.5,319,5.6,1012,17.8,578,10.2,879,15.5,318,5.6,420,7.4,755,13.3,197,3.5,235,4.1,44.5,(X),861,15.2,4905,86.3,4822,84.8,4678,82.3,1392,24.5,1187,20.9,4822,4822,2377,49.3,2445,50.7,97.2,(X),1187,1187,632,53.2,555,46.8
1400000US41005020304,"Census Tract 203.04, Clackamas County, Oregon",9.7,67.5,(X),5537,5537,5310,95.9,227,4.1,5310,95.9,4401,79.5,92,1.7,0,0,0,0,0,0,0,0,0,0,732,13.2,71,1.3,381,6.9,137,2.5,0,0,62,1.1,0,0,81,1.5,85,1.5,0,0,0,0,0,0,85,1.5,0,0,227,4.1,78,1.4,15,0.3,46,0.8,0,0,5537,5537,4628,83.6,170,3.1,15,0.3,819,14.8,102,1.8,71,1.3,5537,5537,299,5.4,133,2.4,0,0,51,0.9,115,2.1,5238,94.6,4200,75.9,92,1.7,0,0,732,13.2,85,1.5,0,0,129,2.3,0,0,129,2.3,2271,(X),3859,3859,1871,48.5,1988,51.5,5537,5537,2715,49,2822,51,96.2,(X),359,6.5,288,5.2,479,8.7,357,6.4,202,3.6,531,9.6,893,16.1,719,13,484,8.7,565,10.2,471,8.5,130,2.3,59,1.1,40.3,(X),1384,25,4333,78.3,4153,75,4054,73.2,952,17.2,660,11.9,4153,4153,2045,49.2,2108,50.8,97,(X),660,660,266,40.3,394,59.7
1400000US41005020401,"Census Tract 204.01, Clackamas County, Oregon",5.6,97.6,(X),5872,5872,5509,93.8,363,6.2,5509,93.8,4984,84.9,34,0.6,208,3.5,2,0,0,0,0,0,0,0,205,3.5,7,0.1,74,1.3,0,0,75,1.3,37,0.6,1,0,11,0.2,0,0,0,0,0,0,0,0,0,0,78,1.3,363,6.2,61,1,141,2.4,81,1.4,0,0,5872,5872,5323,90.7,95,1.6,364,6.2,365,6.2,65,1.1,78,1.3,5872,5872,444,7.6,167,2.8,1,0,91,1.5,185,3.2,5428,92.4,4654,79.3,16,0.3,208,3.5,188,3.2,0,0,0,0,362,6.2,0,0,362,6.2,2319,(X),4322,4322,2065,47.8,2257,52.2,5872,5872,2847,48.5,3025,51.5,94.1,(X),328,5.6,301,5.1,432,7.4,447,7.6,181,3.1,537,9.1,758,12.9,1040,17.7,387,6.6,475,8.1,697,11.9,167,2.8,122,2.1,44.4,(X),1360,23.2,4753,80.9,4512,76.8,4313,73.5,1226,20.9,986,16.8,4512,4512,2139,47.4,2373,52.6,90.1,(X),986,986,487,49.4,499,50.6
1400000US41005020403,"Census Tract 204.03, Clackamas County, Oregon",4.8,88.4,(X),3640,3640,3588,98.6,52,1.4,3588,98.6,3219,88.4,12,0.3,0,0,0,0,0,0,0,0,0,0,319,8.8,71,2,127,3.5,18,0.5,5,0.1,20,0.5,0,0,78,2.1,0,0,0,0,0,0,0,0,0,0,38,1,52,1.4,0,0,18,0.5,32,0.9,0,0,3640,3640,3269,89.8,12,0.3,18,0.5,353,9.7,0,0,40,1.1,3640,3640,48,1.3,9,0.2,0,0,0,0,39,1.1,3592,98.7,3171,87.1,12,0.3,0,0,319,8.8,0,0,38,1,52,1.4,2,0.1,50,1.4,1385,(X),2600,2600,1281,49.3,1319,50.7,3640,3640,1945,53.4,1695,46.6,114.7,(X),194,5.3,159,4.4,399,11,229,6.3,60,1.6,155,4.3,413,11.3,683,18.8,304,8.4,332,9.1,430,11.8,215,5.9,67,1.8,48.6,(X),929,25.5,2813,77.3,2711,74.5,2642,72.6,926,25.4,712,19.6,2711,2711,1365,50.4,1346,49.6,101.4,(X),712,712,334,46.9,378,53.1
1400000US41005020404,"Census Tract 204.04, Clackamas County, Oregon",4.3,99.5,(X),3750,3750,3631,96.8,119,3.2,3631,96.8,3474,92.6,10,0.3,10,0.3,0,0,1,0,0,0,0,0,97,2.6,30,0.8,41,1.1,0,0,19,0.5,0,0,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,40,1.1,119,3.2,0,0,26,0.7,24,0.6,0,0,3750,3750,3568,95.1,10,0.3,36,1,146,3.9,0,0,109,2.9,3750,3750,194,5.2,72,1.9,21,0.6,83,2.2,18,0.5,3556,94.8,3373,89.9,10,0.3,1,0,97,2.6,0,0,0,0,75,2,25,0.7,50,1.3,1563,(X),2828,2828,1363,48.2,1465,51.8,3750,3750,1839,49,1911,51,96.2,(X),137,3.7,152,4.1,434,11.6,208,5.5,118,3.1,163,4.3,487,13,569,15.2,327,8.7,291,7.8,515,13.7,251,6.7,98,2.6,48.7,(X),852,22.7,2976,79.4,2898,77.3,2811,75,1016,27.1,864,23,2898,2898,1402,48.4,1496,51.6,93.7,(X),864,864,431,49.9,433,50.1
